DATE,HOUR,COAL,FUEL_GAS,SELF_PRODUCER,NUCLEAR,HYDRO,COMBINED_CYCLE,WIND,THERMAL_SOLAR,PHOTOVOLTAIC_SOLAR,RESIDUALS,IMPORT,IMPORT_WITHOUT_MIBEL
19/02/2022,5,500.0,,,7095.0,615.6,763.0,12154.6,4.0,5.6,4335.7,,2135.0
19/02/2022,6,500.0,,,7094.1,601.0,763.0,12051.0,4.0,5.4,4349.5,,1854.4
19/02/2022,7,500.0,,,7094.0,636.5,763.0,12069.7,4.0,5.4,4448.6,,1200.8
19/02/2022,8,680.0,,,7092.1,696.3,763.0,11593.4,4.0,11.1,4552.4,,0.0
19/02/2022,9,700.0,,,7092.1,774.1,758.0,11169.6,4.3,423.2,4553.7,,432.9
19/02/2022,10,1070.4,,,7092.1,1142.8,758.0,10884.5,4.1,2204.1,4606.0,,0.2
19/02/2022,11,700.0,,,7090.1,880.0,756.0,10868.9,30.3,4028.6,4496.4,,890.8
19/02/2022,12,700.0,,,7089.1,605.2,750.0,11186.6,109.6,5051.3,4482.4,,1600.2
19/02/2022,13,700.0,,,7090.0,492.2,747.0,11062.0,230.1,5645.4,4439.3,,2877.9
19/02/2022,14,700.0,,,7088.1,481.1,743.0,10466.3,262.5,5896.7,4427.2,,3283.0
19/02/2022,15,700.0,,,7087.3,476.1,743.0,10138.5,270.8,5807.4,4450.9,,3145.0
19/02/2022,16,700.0,,,7085.3,477.0,741.0,10002.4,272.8,5469.7,4401.3,,3145.0
19/02/2022,17,700.0,,,7087.3,491.9,739.0,9738.9,247.0,4660.8,4436.8,,3145.0
19/02/2022,18,700.0,,,7087.3,625.3,741.0,9455.3,212.8,2865.8,4545.4,,2960.0
19/02/2022,19,1149.7,,,7089.0,1117.9,830.0,9208.1,129.2,713.6,4690.3,,2960.0
19/02/2022,20,1172.0,,,7090.0,2204.4,1104.0,8985.7,29.7,187.3,4727.6,,3317.9
19/02/2022,21,1172.0,,,7092.0,3632.8,1106.0,8735.7,19.8,159.6,4844.9,,2960.0
19/02/2022,22,1172.0,,,7093.0,3740.6,1109.0,8305.8,19.2,158.7,4837.9,,2960.0
19/02/2022,23,1172.0,,,7095.0,2441.8,806.0,7908.7,19.1,158.0,4818.0,,2960.0
19/02/2022,24,1172.0,,,7093.0,1070.6,758.0,7662.0,19.0,114.1,4682.4,,2960.0
19/03/2022,1,1194.0,,,6027.4,2749.2,200.0,6141.2,5.0,250.2,4802.9,,3376.0
19/03/2022,2,1094.0,,,6028.4,2045.2,5.0,6307.0,5.0,203.2,4738.5,,3376.0
19/03/2022,3,1094.0,,,6029.4,882.5,,6449.2,5.0,37.4,4721.7,,3359.3
19/03/2022,4,1090.0,,,6029.4,815.7,,6380.0,5.0,5.2,4668.4,,3256.9
19/03/2022,5,1090.0,,,6029.4,856.6,10.0,6308.2,5.0,5.2,4608.8,,3330.0
19/03/2022,6,1090.0,,,6029.4,892.0,60.0,6197.2,5.0,5.2,4612.2,,3330.0
19/03/2022,7,1091.3,,,6029.4,1079.2,150.0,6075.2,5.0,5.2,4687.1,,2499.4
19/03/2022,8,1090.0,,,6029.4,1347.0,157.4,5899.6,5.0,217.6,4633.0,,2884.8
19/03/2022,9,1094.0,,,6029.4,1363.2,373.2,5846.3,10.6,2072.9,4696.0,,1865.4
19/03/2022,10,1094.0,,,6029.4,1371.1,373.2,5758.6,325.0,4800.7,4709.9,,1279.8
19/03/2022,11,1094.0,,,6028.4,1202.0,201.9,6001.5,793.7,6229.6,4690.2,,1277.1
19/03/2022,12,1090.0,,,6027.4,969.2,217.0,6502.8,1030.4,6690.6,4546.6,,2735.2
19/03/2022,13,1090.0,,,6026.4,887.9,217.0,6937.5,1133.0,6763.2,4536.0,,2693.2
19/03/2022,14,1090.0,,,6026.4,875.2,256.9,7047.9,1117.1,6642.6,4498.1,,3607.0
19/03/2022,15,1090.0,,,6026.4,851.9,316.6,6905.3,1086.3,6380.8,4495.1,,3422.0
19/03/2022,16,1090.0,,,6025.4,839.0,316.8,6674.6,1018.8,5910.3,4502.7,,3422.0
19/03/2022,17,1090.0,,,6026.4,831.0,336.6,6594.8,939.3,5145.5,4517.0,,2941.5
19/03/2022,18,1090.0,,,6026.4,947.3,416.8,6523.1,845.4,3688.3,4591.2,,2918.0
19/03/2022,19,1094.0,,,6026.4,1728.0,852.9,6366.3,595.2,1475.0,4698.4,,3422.0
19/03/2022,20,1094.0,,,6027.4,4373.4,988.1,6796.2,264.5,245.1,4867.0,,1580.6
19/03/2022,21,1094.0,,,6029.4,4163.0,948.1,7399.1,107.8,116.5,4866.6,,2702.1
19/03/2022,22,1094.0,,,6029.4,3331.9,908.2,7798.7,101.4,38.3,4748.5,,3653.0
19/03/2022,23,1094.0,,,6029.4,2751.2,633.2,7966.6,84.0,74.7,4684.2,,3115.9
19/03/2022,24,1094.0,,,6029.4,2294.8,533.2,7915.7,44.0,74.6,4691.8,,1308.7
20/01/2022,1,1108.0,,,7101.1,1337.9,4053.2,8792.0,31.0,5.7,4846.2,,0.0
20/01/2022,2,1108.0,,,7101.1,1173.2,3897.2,8849.7,31.0,37.6,4828.1,,0.0
20/01/2022,3,1108.0,,,7101.1,1067.2,3896.0,8765.0,21.0,5.7,4793.6,,0.0
20/01/2022,4,1108.0,,,7101.1,1064.6,3265.8,8688.2,15.0,5.3,4774.1,,161.9
20/01/2022,5,1108.0,,,7101.1,993.4,3235.9,8647.1,16.2,5.3,4780.9,,325.0
20/01/2022,6,1108.0,,,7101.1,984.8,3794.2,8549.0,16.2,5.4,4753.2,,657.3
20/01/2022,7,1108.0,,,7102.0,1534.6,5151.2,8379.3,15.0,5.4,4708.9,,923.0
20/01/2022,8,1108.0,,,7101.1,3266.9,7055.7,8110.8,15.0,7.7,4753.7,,1621.3
20/01/2022,9,1108.0,,,7101.1,4439.6,7368.7,7966.8,15.3,268.1,4842.5,,2300.5
20/01/2022,10,1108.0,,,7101.1,4388.2,7369.1,7877.1,20.7,2379.9,4841.1,,1342.6
20/01/2022,11,1108.0,,,7101.1,2948.3,7365.7,7482.2,130.1,5692.4,4823.2,,329.0
20/01/2022,12,1108.0,,,7100.1,1832.5,6896.1,7217.0,656.9,7327.8,4768.8,,0.0
20/01/2022,13,1108.0,,,7101.1,1652.8,6757.4,7541.7,1036.8,7867.3,4755.7,,0.0
20/01/2022,14,1108.0,,,7101.1,1266.8,6567.5,8173.0,1092.2,7956.3,4760.2,,0.0
20/01/2022,15,1107.6,,,7100.1,1250.0,6438.1,8696.0,1164.5,7821.4,4757.8,,0.0
20/01/2022,16,1107.3,,,7100.1,1238.4,6437.6,9175.7,1351.5,7251.2,4742.7,,0.0
20/01/2022,17,1107.6,,,7100.1,1255.9,6474.8,9447.3,1474.3,5428.1,4742.7,,0.0
20/01/2022,18,1108.0,,,7101.1,2054.8,7637.3,9891.2,1181.5,2155.3,4847.0,,0.0
20/01/2022,19,1108.0,,,7100.1,4316.6,8127.4,10721.1,410.5,190.5,4899.4,,0.0
20/01/2022,20,1108.0,,,7102.0,4714.9,8134.4,11705.5,32.4,58.0,4917.3,,34.5
20/01/2022,21,1108.0,,,7101.1,4713.9,8136.2,12575.3,23.3,6.9,4950.7,,0.0
20/01/2022,22,1108.0,,,7101.1,3381.5,8139.4,13116.8,23.2,6.1,4922.4,,0.0
20/01/2022,23,1108.0,,,7102.0,1592.6,7179.4,13356.6,23.2,5.7,4852.3,,0.0
20/01/2022,24,1108.0,,,7102.0,1043.7,4347.0,13353.7,23.2,5.6,4841.6,,0.0
20/02/2022,1,807.0,,,7089.4,1041.5,762.0,7483.5,4.0,86.3,4528.8,,2543.0
20/02/2022,2,772.4,,,7090.3,931.0,763.0,7451.2,4.0,6.7,4504.7,,2543.0
20/02/2022,3,600.0,,,7089.4,555.3,763.0,7224.2,4.0,6.9,4413.4,,2543.0
20/02/2022,4,500.0,,,7090.3,542.6,763.0,6962.3,4.0,7.4,4413.7,,2543.0
20/02/2022,5,500.0,,,7091.3,529.1,763.0,6806.6,4.0,7.6,4413.6,,2590.0
20/02/2022,6,500.0,,,7092.3,522.1,763.0,6741.6,4.0,7.7,4414.7,,2590.0
20/02/2022,7,650.0,,,7092.3,800.0,763.0,6580.0,4.0,7.7,4409.2,,2590.0
20/02/2022,8,932.7,,,7092.3,1044.3,763.0,6598.1,4.1,14.4,4456.7,,2590.0
20/02/2022,9,864.8,,,7091.4,901.9,758.0,6311.4,4.7,955.5,4439.3,,3145.0
20/02/2022,10,700.0,,,7090.4,758.6,758.0,5797.4,23.4,4463.2,4436.2,,3145.0
20/02/2022,11,700.0,,,7089.4,713.0,756.0,5397.2,358.4,7446.8,4412.1,,3145.0
20/02/2022,12,700.0,,,7089.4,612.5,750.0,5785.0,963.4,8593.4,4401.5,,3145.0
20/02/2022,13,700.0,,,7089.4,628.8,747.0,6057.8,1261.2,8955.2,4424.3,,3607.0
20/02/2022,14,700.0,,,7083.6,631.5,743.0,6143.5,1334.2,9004.2,4412.9,,3607.0
20/02/2022,15,700.0,,,7080.7,631.0,743.0,6260.1,1382.1,8901.9,4406.3,,3376.0
20/02/2022,16,700.0,,,7076.7,637.8,741.0,6200.8,1439.2,8424.4,4387.9,,3376.0
20/02/2022,17,700.0,,,7074.7,651.0,739.0,6094.8,1488.9,7286.1,4416.4,,3376.0
20/02/2022,18,734.0,,,7073.7,675.5,1476.0,5945.2,1332.6,4368.3,4437.2,,3145.0
20/02/2022,19,1219.0,,,7077.6,1377.3,1913.3,5850.3,723.9,1274.4,4713.1,,3145.0
20/02/2022,20,1172.0,,,7082.7,4270.7,2444.8,5950.9,296.0,184.3,4756.5,,3145.0
20/02/2022,21,1172.0,,,7089.3,5188.6,2656.1,6122.5,189.8,204.5,4770.0,,3145.0
20/02/2022,22,1172.0,,,7089.4,4904.2,2661.7,6206.1,116.3,203.9,4763.0,,3145.0
20/02/2022,23,1172.0,,,7090.3,3212.1,2665.5,6392.0,70.0,115.1,4728.1,,3145.0
20/02/2022,24,1172.0,,,7090.3,1459.2,1818.5,6763.6,10.0,115.0,4716.7,,3145.0
20/03/2022,1,1018.0,,,6029.8,1159.4,935.0,8344.1,14.0,5.4,4669.1,,608.5
20/03/2022,2,1018.0,,,6029.8,917.7,395.0,8125.0,14.0,5.4,4656.8,,0.0
20/03/2022,3,980.0,,,6029.8,893.8,390.0,7904.2,14.0,5.3,4623.3,,0.0
20/03/2022,4,980.0,,,6029.8,846.4,390.0,7635.1,14.0,5.3,4556.8,,0.0
20/03/2022,5,860.0,,,6029.8,843.8,390.0,7578.8,14.0,5.3,4541.3,,0.0
20/03/2022,6,980.0,,,6029.8,898.0,390.0,7607.5,14.0,5.3,4540.8,,145.1
20/03/2022,7,980.0,,,6029.8,1132.1,390.0,7888.2,14.0,5.4,4562.3,,370.8
20/03/2022,8,1018.0,,,6029.8,1264.8,390.0,8088.6,14.3,208.3,4604.5,,649.2
20/03/2022,9,980.0,,,6029.8,1187.8,450.0,8234.3,14.9,1429.6,4583.7,,437.6
20/03/2022,10,980.0,,,6029.8,1157.1,450.0,8536.6,47.7,3290.1,4554.0,,339.9
20/03/2022,11,980.0,,,6029.8,1067.8,550.0,9087.7,99.8,4523.1,4547.9,,154.3
20/03/2022,12,968.3,,,6029.8,886.8,590.0,9564.2,138.4,5207.2,4527.1,,155.6
20/03/2022,13,1090.0,,,6029.8,882.8,530.0,10139.0,233.8,5524.5,4496.7,,161.6
20/03/2022,14,1090.0,,,6029.8,877.4,564.0,10711.2,280.5,5504.6,4489.4,,0.0
20/03/2022,15,1090.0,,,6029.8,856.3,500.0,11184.5,272.7,5267.2,4475.5,,0.0
20/03/2022,16,1090.0,,,6028.8,823.6,500.0,11648.3,261.9,4704.7,4467.1,,0.0
20/03/2022,17,1090.0,,,6029.8,814.1,470.0,12084.2,240.3,3689.0,4464.5,,0.0
20/03/2022,18,1090.0,,,6028.8,849.6,470.0,12467.9,201.1,2350.5,4556.1,,0.0
20/03/2022,19,1090.0,,,6029.8,1292.9,755.0,12388.4,132.0,875.3,4606.8,,0.0
20/03/2022,20,1094.0,,,6029.8,2015.5,1320.0,12690.3,44.3,102.1,4665.0,,0.0
20/03/2022,21,1094.0,,,6029.8,3396.5,1075.0,13072.8,20.0,41.6,4697.9,,82.3
20/03/2022,22,1094.0,,,6029.8,3328.5,1075.0,13264.2,14.6,9.0,4670.1,,0.0
20/03/2022,23,1094.0,,,6029.8,2503.1,770.0,13419.5,14.1,38.2,4637.6,,0.0
20/03/2022,24,1090.0,,,6029.8,1454.5,720.0,13462.4,14.0,5.7,4578.4,,0.0
21/01/2022,1,1108.0,,,7100.4,1285.7,3539.5,13194.9,28.0,5.1,4764.6,,0.0
21/01/2022,2,1107.6,,,7100.4,1134.2,2739.4,13156.9,28.0,5.1,4702.8,,0.0
21/01/2022,3,1107.3,,,7100.4,1115.3,2722.5,13176.1,28.0,5.1,4679.1,,0.0
21/01/2022,4,1107.3,,,7100.4,1009.8,2723.8,13120.9,28.0,5.1,4670.9,,0.0
21/01/2022,5,1107.3,,,7100.4,943.4,2725.3,13038.9,28.0,5.1,4647.8,,0.0
21/01/2022,6,1107.3,,,7100.4,1008.5,2727.3,12998.5,28.0,5.3,4654.8,,0.0
21/01/2022,7,1107.6,,,7101.3,1123.4,2976.7,12695.5,28.0,5.3,4646.3,,0.0
21/01/2022,8,1108.0,,,7100.4,1488.2,4338.5,12517.2,28.0,7.6,4691.5,,1658.5
21/01/2022,9,1108.0,,,7100.4,2488.2,4891.7,12463.0,28.4,279.2,4780.5,,2160.4
21/01/2022,10,1108.0,,,7100.4,2332.1,4891.7,12501.5,33.9,2430.5,4781.3,,1224.3
21/01/2022,11,1108.0,,,7100.4,1423.1,4327.0,12493.6,145.9,5696.7,4766.8,,1.8
21/01/2022,12,1107.6,,,7099.4,1103.6,4009.5,12519.7,657.8,7289.0,4711.6,,0.0
21/01/2022,13,1107.6,,,7100.4,1064.4,3866.9,12370.9,1060.8,7811.8,4657.8,,0.0
21/01/2022,14,1107.6,,,7100.4,999.7,3864.2,12119.6,1092.0,8006.6,4672.9,,0.0
21/01/2022,15,1107.6,,,7099.4,918.3,3863.7,11965.4,1159.6,7927.1,4666.6,,0.0
21/01/2022,16,1107.3,,,7099.4,941.7,3883.2,11775.7,1318.2,7396.2,4662.6,,0.0
21/01/2022,17,1107.6,,,7099.4,974.2,4255.3,11619.0,1419.7,5640.5,4671.4,,0.0
21/01/2022,18,1108.0,,,7100.4,1795.0,5507.9,11687.7,1113.6,2266.8,4729.6,,0.0
21/01/2022,19,1108.0,,,7099.4,3270.9,6034.1,12200.0,377.8,223.6,4792.6,,789.3
21/01/2022,20,1108.0,,,7101.3,4286.2,6038.1,12742.1,27.0,30.2,4832.1,,1157.9
21/01/2022,21,1108.0,,,7100.4,4165.3,6037.2,12913.3,19.2,6.9,4841.4,,1231.2
21/01/2022,22,1108.0,,,7100.4,3507.8,6037.6,12830.2,19.1,6.2,4800.4,,1060.1
21/01/2022,23,1108.0,,,7101.3,2275.9,5918.0,12459.4,19.0,37.5,4781.4,,13.8
21/01/2022,24,1108.0,,,7101.3,1087.7,5177.9,11957.0,19.0,5.6,4724.3,,0.0
21/02/2022,1,807.0,,,7088.6,1053.7,2395.5,7138.1,29.0,263.9,4588.9,,2913.0
21/02/2022,2,803.0,,,7089.6,688.0,1783.0,7206.1,29.0,5.2,4512.3,,2913.0
21/02/2022,3,800.0,,,7090.5,612.1,1653.0,7158.4,29.0,5.2,4461.2,,2913.0
21/02/2022,4,800.0,,,7090.5,547.6,1653.0,7263.5,29.0,5.2,4421.6,,2913.0
21/02/2022,5,800.0,,,7089.6,535.3,1653.0,7477.8,29.0,5.2,4430.0,,2913.0
21/02/2022,6,800.0,,,7090.5,660.0,1653.0,7697.5,29.0,5.2,4448.9,,2913.0
21/02/2022,7,807.0,,,7090.5,1111.6,1919.4,7587.7,29.0,201.3,4686.4,,2913.0
21/02/2022,8,807.0,,,7090.5,3180.7,1949.2,7433.9,29.0,166.4,4768.9,,4127.3
21/02/2022,9,807.0,,,7089.6,3959.2,2085.9,7397.6,29.9,1196.5,4785.8,,4167.0
21/02/2022,10,807.0,,,7089.6,2432.4,2288.3,7249.5,63.6,4893.2,4813.5,,3422.0
21/02/2022,11,807.0,,,7089.6,1208.1,2293.0,7471.3,542.8,8011.7,4641.3,,2961.1
21/02/2022,12,803.3,,,7088.6,807.5,2172.1,8216.4,1268.6,9108.8,4605.7,,1995.9
21/02/2022,13,800.0,,,7089.6,689.6,2022.0,8972.8,1494.2,9614.1,4589.7,,1630.2
21/02/2022,14,800.0,,,7088.6,598.5,2018.0,9296.2,1520.3,9768.9,4571.2,,1826.4
21/02/2022,15,800.0,,,7087.6,569.1,2018.0,9215.5,1543.4,9708.2,4575.8,,2185.5
21/02/2022,16,800.0,,,7086.6,523.5,2016.0,9326.0,1599.5,9291.8,4490.4,,3104.9
21/02/2022,17,800.0,,,7086.6,589.5,2014.0,9597.7,1630.4,8028.9,4590.4,,1718.7
21/02/2022,18,802.3,,,7086.6,771.0,2016.0,9617.5,1506.2,4838.9,4638.7,,3145.0
21/02/2022,19,807.0,,,7087.6,2306.4,2446.2,9844.6,868.6,1294.3,4853.5,,3145.0
21/02/2022,20,807.0,,,7086.6,4858.6,2986.1,9908.9,356.1,188.9,4897.9,,3145.0
21/02/2022,21,807.0,,,7087.6,5446.2,3013.7,10132.8,219.3,159.2,4934.1,,3145.0
21/02/2022,22,807.0,,,7088.6,4618.9,3019.9,10188.9,132.1,158.6,4925.1,,3145.0
21/02/2022,23,807.0,,,7090.5,2364.7,2444.0,10184.4,93.0,136.1,4874.1,,3145.0
21/02/2022,24,807.0,,,7088.6,1001.3,2296.8,10085.6,29.0,74.1,4704.4,,3145.0
21/03/2022,1,1018.0,,,6029.0,1065.8,731.0,12965.1,,5.3,4563.3,,0.0
21/03/2022,2,861.0,,,6029.0,924.1,600.0,12604.5,,5.3,4528.3,,0.0
21/03/2022,3,860.0,,,6029.0,904.9,600.0,12261.1,,5.2,4500.4,,0.0
21/03/2022,4,860.0,,,6029.0,859.8,600.0,11778.9,,5.2,4466.7,,0.0
21/03/2022,5,860.0,,,6029.0,865.2,879.0,11521.9,,5.2,4475.3,,0.0
21/03/2022,6,860.0,,,6029.0,890.1,1332.0,11461.4,,5.2,4451.4,,0.0
21/03/2022,7,980.0,,,6029.0,1132.7,2114.0,11648.6,,5.3,4522.4,,0.0
21/03/2022,8,1094.0,,,6029.0,2069.5,3546.3,11762.9,0.1,128.0,4582.1,,441.7
21/03/2022,9,1094.0,,,6029.0,2631.3,4484.5,11787.0,5.3,897.6,4639.3,,342.3
21/03/2022,10,1094.0,,,6029.0,2710.7,4688.3,11753.2,20.8,2094.0,4661.9,,0.0
21/03/2022,11,1094.0,,,6028.0,1569.1,4361.1,11860.3,28.4,3042.2,4647.7,,0.0
21/03/2022,12,1091.3,,,6028.0,1017.5,4076.3,11903.9,33.2,3505.2,4628.4,,177.3
21/03/2022,13,1092.6,,,6028.0,984.6,4089.7,11686.6,52.2,3860.1,4643.9,,520.5
21/03/2022,14,1091.3,,,6027.0,921.1,4106.3,11418.6,62.9,3925.3,4634.9,,1104.3
21/03/2022,15,1091.3,,,6026.0,876.4,4027.0,11063.2,59.5,3886.7,4641.5,,1171.5
21/03/2022,16,1091.3,,,6026.0,869.7,4070.5,10760.2,70.7,3720.9,4652.6,,898.1
21/03/2022,17,1094.0,,,6026.0,968.2,4320.4,10526.6,74.9,3155.9,4668.2,,156.5
21/03/2022,18,1094.0,,,6026.0,2303.2,5587.7,10343.6,76.4,2356.9,4709.5,,0.0
21/03/2022,19,1094.0,,,6026.0,2615.4,5786.8,10272.4,46.3,1022.2,4740.3,,0.0
21/03/2022,20,1094.0,,,6026.0,3720.7,5794.0,10326.9,6.9,266.8,4764.1,,797.7
21/03/2022,21,1094.0,,,6027.0,4469.6,5634.9,10439.0,0.7,205.4,4876.4,,421.7
21/03/2022,22,1094.0,,,6027.0,3061.7,5635.9,10451.7,0.3,115.4,4753.9,,1050.0
21/03/2022,23,1094.0,,,6027.0,1661.0,5292.9,10432.3,0.1,38.0,4689.0,,468.7
21/03/2022,24,1094.0,,,6027.0,1294.2,3880.6,10480.7,,5.5,4652.2,,0.0
22/01/2022,1,1108.0,,,7098.2,1221.8,3429.9,12110.1,23.5,5.2,4670.2,,200.9
22/01/2022,2,1108.0,,,7098.2,827.1,3058.7,11587.6,23.5,5.2,4627.0,,160.8
22/01/2022,3,1108.0,,,7098.2,802.7,3059.2,11156.3,13.5,5.2,4574.4,,0.0
22/01/2022,4,1108.0,,,7098.2,806.0,3059.4,10734.7,7.5,5.2,4572.1,,0.0
22/01/2022,5,1108.0,,,7098.2,801.2,3059.5,10241.2,7.0,5.2,4568.8,,0.0
22/01/2022,6,1108.0,,,7098.2,804.1,3060.0,9745.6,7.0,5.3,4570.8,,0.0
22/01/2022,7,1108.0,,,7098.2,937.6,3476.6,8896.4,7.0,5.3,4568.2,,626.4
22/01/2022,8,1108.0,,,7099.1,985.6,4756.3,8533.6,4.0,7.6,4542.4,,727.6
22/01/2022,9,1108.0,,,7098.2,1236.0,6119.4,8279.1,4.4,200.0,4570.6,,814.5
22/01/2022,10,1108.0,,,7098.2,1318.3,6148.3,8033.4,11.0,1976.3,4588.4,,1550.5
22/01/2022,11,1108.0,,,7098.2,1281.4,6415.6,7013.6,90.8,4818.9,4622.3,,1166.0
22/01/2022,12,1108.0,,,7097.2,1163.1,6204.8,6168.6,611.7,6253.0,4600.0,,466.4
22/01/2022,13,1108.0,,,7098.2,981.5,6328.9,5550.3,1016.3,6762.9,4572.8,,16.0
22/01/2022,14,1108.0,,,7098.2,953.3,6478.3,5088.0,1059.0,6969.3,4568.8,,0.0
22/01/2022,15,1108.0,,,7097.2,882.8,6536.5,4565.5,1102.2,6948.4,4551.3,,0.0
22/01/2022,16,1108.0,,,7098.2,1021.4,6820.9,4355.7,1239.2,6524.0,4546.0,,0.0
22/01/2022,17,1108.0,,,7098.2,1327.2,7227.9,4234.7,1315.9,4967.0,4574.5,,0.0
22/01/2022,18,1108.0,,,7098.2,2724.3,8269.0,4493.0,1043.6,2019.8,4610.7,,0.0
22/01/2022,19,1108.0,,,7098.2,4517.6,8293.1,5006.5,364.2,240.2,4755.4,,1400.5
22/01/2022,20,1108.0,,,7099.1,4962.5,8296.0,5404.5,20.1,102.2,4801.0,,1333.0
22/01/2022,21,1108.0,,,7098.2,4447.5,8296.6,5659.6,13.6,39.0,4790.2,,1178.8
22/01/2022,22,1108.0,,,7098.2,3429.7,8297.0,5590.9,13.1,74.9,4606.5,,3006.0
22/01/2022,23,1108.0,,,7099.1,2129.2,8297.3,5420.9,13.0,37.8,4575.2,,1917.9
22/01/2022,24,1108.0,,,7099.1,1459.2,7924.2,5147.3,13.0,5.8,4596.9,,1077.7
22/02/2022,1,807.0,,,7088.0,1113.5,2310.6,9789.1,17.0,5.2,4706.2,,2322.4
22/02/2022,2,804.0,,,7089.0,902.6,2200.1,9601.2,17.0,5.2,4691.0,,956.0
22/02/2022,3,802.3,,,7089.9,745.5,2180.8,9334.3,15.0,5.2,4680.4,,129.4
22/02/2022,4,802.3,,,7089.0,752.7,2211.3,8831.5,15.0,5.2,4623.5,,66.6
22/02/2022,5,800.0,,,7089.9,767.7,2220.5,8423.2,15.0,5.2,4626.8,,563.2
22/02/2022,6,802.3,,,7090.9,807.3,2362.9,8179.2,15.0,5.2,4645.9,,1264.5
22/02/2022,7,807.0,,,7090.9,1097.3,2823.5,8215.5,23.0,113.3,4729.3,,2913.0
22/02/2022,8,807.0,,,7090.9,3111.5,3899.8,8178.9,23.0,165.4,4816.6,,3653.0
22/02/2022,9,807.0,,,7090.0,3765.4,4195.3,7852.4,24.1,1481.3,4796.3,,2907.2
22/02/2022,10,807.0,,,7090.0,2639.6,4192.3,7163.1,60.6,5454.7,4780.8,,3653.0
22/02/2022,11,807.0,,,7089.0,1209.3,3810.5,6591.2,741.7,8583.7,4758.1,,2589.7
22/02/2022,12,805.6,,,7087.0,825.8,3249.4,6271.0,1433.2,9595.0,4682.4,,2280.9
22/02/2022,13,803.3,,,7088.0,752.3,3001.3,6101.0,1617.4,10020.6,4604.7,,2429.9
22/02/2022,14,800.0,,,7087.0,724.5,2862.0,6449.3,1608.5,10123.7,4624.3,,1924.1
22/02/2022,15,800.0,,,7087.0,580.0,2419.5,6718.0,1633.7,10049.3,4586.0,,2885.0
22/02/2022,16,800.0,,,7085.0,571.5,2426.3,6882.4,1684.6,9619.6,4580.3,,3617.8
22/02/2022,17,800.0,,,7086.0,673.7,2516.7,6963.0,1722.7,8359.1,4604.4,,3653.0
22/02/2022,18,800.0,,,7085.0,816.3,3326.0,7051.7,1602.8,5194.3,4713.0,,3653.0
22/02/2022,19,807.0,,,7088.0,3387.6,4708.2,7486.4,961.7,1437.2,4839.2,,3700.0
22/02/2022,20,807.0,,,7088.0,4751.8,4892.9,8113.3,473.8,190.9,4900.3,,3700.0
22/02/2022,21,807.0,,,7090.0,5267.2,4900.6,8556.6,280.9,203.9,4994.0,,3700.0
22/02/2022,22,807.0,,,7090.0,4421.3,4906.1,8897.5,246.8,115.4,4873.9,,3700.0
22/02/2022,23,807.0,,,7091.0,2213.6,4912.3,9001.2,91.0,39.0,4820.4,,3700.0
22/02/2022,24,807.0,,,7089.0,936.9,3473.4,8987.5,31.0,37.4,4778.7,,3698.4
22/03/2022,1,1093.4,,,6027.6,831.2,2143.0,11378.8,,46.5,4653.9,,0.0
22/03/2022,2,1092.0,,,6028.6,743.0,2069.0,11498.9,,12.9,4632.6,,0.0
22/03/2022,3,1090.0,,,6029.6,665.3,2012.3,11620.3,,5.2,4618.7,,0.0
22/03/2022,4,1090.0,,,6029.6,677.7,1934.3,11603.9,,5.2,4591.1,,0.0
22/03/2022,5,1090.0,,,6029.6,668.3,1934.9,11581.4,,5.2,4601.1,,0.0
22/03/2022,6,1091.3,,,6029.6,733.8,2048.6,11753.4,,7.6,4586.5,,0.0
22/03/2022,7,1091.3,,,6029.6,906.3,2614.0,12046.3,,7.8,4629.8,,0.0
22/03/2022,8,1094.0,,,6029.6,2148.9,3434.3,12159.7,,291.5,4713.3,,0.0
22/03/2022,9,1094.0,,,6029.6,2846.8,3432.0,12053.6,,1176.6,4767.5,,386.4
22/03/2022,10,1094.0,,,6029.6,2213.3,3430.7,12227.6,,2615.6,4775.9,,0.0
22/03/2022,11,1091.3,,,6028.6,1203.4,3390.0,12742.6,0.8,3694.1,4747.1,,0.0
22/03/2022,12,1091.3,,,6027.6,920.9,3301.5,13506.5,2.6,4346.5,4721.3,,0.0
22/03/2022,13,1091.3,,,6025.6,846.1,3350.2,13787.9,5.0,4598.4,4722.4,,0.0
22/03/2022,14,1090.0,,,6024.6,777.7,3199.2,14049.8,7.7,4504.7,4695.3,,0.0
22/03/2022,15,1090.0,,,6024.6,726.7,3147.8,14059.9,11.1,4237.2,4698.3,,0.0
22/03/2022,16,1090.0,,,6022.9,734.3,3195.6,13967.3,13.3,3769.3,4706.8,,0.0
22/03/2022,17,1094.0,,,6024.6,825.3,3547.0,13704.2,13.0,3057.3,4740.1,,0.0
22/03/2022,18,1094.0,,,6024.6,1661.1,3808.5,13303.5,10.7,2041.0,4766.0,,0.0
22/03/2022,19,1094.0,,,6024.6,2328.3,4372.4,12882.2,6.2,762.4,4785.5,,0.0
22/03/2022,20,1094.0,,,6025.6,3208.9,4534.5,12704.5,2.0,145.2,4810.5,,261.3
22/03/2022,21,1094.0,,,6025.6,3358.7,4536.2,12880.2,0.2,76.8,4924.2,,751.4
22/03/2022,22,1094.0,,,6025.6,3187.6,4537.3,12933.3,0.1,6.2,4805.9,,0.0
